,pc,pt,B,log pc,log pt,sqrt inv pc,sqrt inv pt,nc,nr,Br,l1,l2,ldist,fcontrac,fexpand,lsp,dmax_psD,dmax_sD,nn_dist_sD,nn_dist_nsD,nn_diff_n,nn_dist_psD,nn_dist_npsD,PC1_err,PC2_err,PC3_err,PC4_err,PC5_err,PC6_err,PC7_err,PC8_err,PC9_err,PC10_err,reach,density,pdensity,proj_err,trajectory type
31,0.88,1.0,-1,-0.12783337150988489,0.0,1.0660035817780522,1.0,364,245378.9642857143,89317943,0.052,0.006,1.1567339637798042,0.6855871401325947,0.31353494989858627,0,437.18182451482863,403.63544201943785,21.516140721730025,0.053305875752838065,0.0034666590702311668,21.796222907821583,0.049856196405260844,0.04292771906879222,0.09775737279428418,0.13951235796765538,0.17824094430624793,1.9857446634350824,1.9665091003988384,0.38191917725209157,1.9819686253294466,0.31201686500012704,0.30777872429478315,2.929771750927392,49.366526986189385,49.2837656289523,0.0022520542934809902,hayashi
32,0.026,1.0,-1,-3.649658740960655,0.0,6.201736729460423,1.0,10,242097.9,2420979,0.103,0.016,1.4677673130580655,0.37777777777777777,0.6,0,754.4633672148516,337.9243867218075,46.690520724032844,0.13816854467644651,0.116159302287886,177.4143741134896,0.23515306616996634,0.6684270703584043,0.9803783701108362,1.5205630668666,1.389140596025081,1.2955195548269238,1.5342082082032755,1.41654775054536,1.4290668575574579,1.4234066634230893,1.4141681884978348,1.4247528520250263,117.01908528208139,188.92809520427457,0.012269755277126551,hayashi
33,0.032,1.0,-1,-3.4420193761824103,0.0,5.5901699437494745,1.0,13,250393.3076923077,3255113,0.265,0.122,2.0870504688290503,0.2692307692307692,0.7307692307692307,0,519.2876832827262,376.46049456760846,52.53291393482737,0.13954429400398344,0.23688554328983774,149.4483681225908,0.2877949409041224,0.6227361377110631,1.1165811092184483,1.592596834873832,1.3718360964496337,1.3055205128872258,1.3691791091588053,1.4194560846474749,1.3901569453944782,1.4123810628166094,1.4363097661598263,1.4077132714163172,72.09663713608575,194.41367749966156,0.012621706947480708,hayashi
34,0.041,1.0,-1,-3.1941832122778293,0.0,4.938647983247948,1.0,16,233668.4375,3738695,0.132,0.028,1.4609546731820795,0.6166666666666667,0.38333333333333336,0,645.5193351557564,347.95092271698235,54.17689205996679,0.1557026825419095,0.11854628697297653,103.25960693668225,0.15996361582533683,1.930606777685982,1.7134240918801416,1.3836511679288006,1.2753017028906133,1.5173316283081988,1.4217338710323626,1.481793456711043,1.4495165318259242,1.4720672161791248,1.4661876540390548,1.594286734468775,92.42398413806221,153.01651518457479,0.012089109557071594,hayashi
35,0.052,1.0,-1,-2.9565115604007097,0.0,4.385290096535146,1.0,21,251767.19047619047,5287111,0.108,0.022,1.3288304520661887,0.3904761904761905,0.6095238095238096,0,642.4249734223005,353.6811014522146,35.318312150576226,0.0998592008607733,0.07500276498831245,82.4700869127859,0.12837310242385908,1.944093732928781,0.8743225481373199,1.600091936524977,1.5079176238705476,1.5078249667736527,1.4441763813824258,1.3899023703093316,1.4260628085278193,1.428941411393208,1.4413929232876632,1.5367323497113219,64.63754911778929,160.13477220052778,0.01197058381954664,hayashi
36,0.066,1.0,-1,-2.7181005369557116,0.0,3.8924947208076146,1.0,27,243762.1851851852,6581579,0.073,0.009,1.283645846766454,0.5954415954415955,0.4017094017094017,0,655.835572462076,363.8162911686535,34.99909443966782,0.09619990992498842,0.04862635102628513,70.46340786998238,0.1074406616973448,0.4268301654002104,1.8220853243396011,0.968017675637834,1.6014021322775596,1.4750802936873686,1.5266040628270614,1.423194375936566,1.4613377780592702,1.4538692188269753,1.521520404698687,1.675800439352818,70.66506644328913,151.45128408399157,0.011542273319803549,hayashi
37,0.083,1.0,-1,-2.488914671185539,0.0,3.4710506725031163,1.0,34,246212.58823529413,8371228,0.089,0.013,1.3073466720524105,0.5953654188948306,0.40463458110516937,0,633.4238570684408,381.44120761120325,40.18718456529073,0.10535616960989926,0.04459669196162802,62.97531021893673,0.09942048995501017,0.3808236629923745,1.8695795652025047,1.1799761038891168,1.4716226294903125,1.1735363767363491,1.123166695543399,1.4284429615943022,1.484332496829955,1.3876981491404854,1.289150141495572,2.0313770734198786,79.85295430594869,152.78000140731228,0.010229351164370551,hayashi
38,0.106,1.0,-1,-2.24431618487007,0.0,3.071475584169756,1.0,43,246680.72093023255,10607271,0.072,0.008,1.24546853881248,0.6234772978959026,0.37209302325581395,0,602.6131136545142,386.5068498430514,32.791700471644724,0.08484118841609259,0.02561606703077051,56.72410586144917,0.09413022149061598,1.9755115607114497,0.7129548244289239,1.3177956470416978,0.8866523855219675,1.5066913142993006,1.2065696608063992,1.372193570924727,1.3090829267508224,1.21613612066898,1.4569395130898568,1.9006242807350966,69.47267563961348,95.01987236352056,0.012237463039107768,hayashi
39,0.134,1.0,-1,-2.0099154790312257,0.0,2.731791823540765,1.0,55,241198.52727272728,13265919,0.072,0.009,1.2350625560417208,0.6538720538720538,0.3461279461279461,0,476.0339194439589,364.14344897700875,31.806295094116564,0.08734550953331781,0.026580442405034373,46.04997633703332,0.09673675436998891,0.31251983872419475,0.6659887213393194,0.7885688210615878,1.2466764007330615,1.2341516059295834,1.1870994191033895,1.5125721752008938,1.585193365923107,1.251206153744349,1.5365995091390405,1.7302912010231082,79.56773043358344,135.18887421678903,0.00869347654696384,hayashi
40,0.169,1.0,-1,-1.7778565640590636,0.0,2.4325212770525995,1.0,69,244894.01449275363,16897687,0.171,0.051,1.5635848301531488,0.5413469735720375,0.45822676896845693,0,877.3062850911259,399.68550251881913,28.737791356691424,0.071901010108162,0.0340989637361291,42.185309767915356,0.04808504223075703,0.25405626052942626,0.5041051060312736,0.7711765181100957,1.3256778489552379,1.1884114937464734,1.364798771571949,1.4623510301118043,1.5496824324495455,1.186349164219979,1.2774596613298839,2.190184865301848,50.73896671654021,125.33116193793249,0.008488801437532391,hayashi
41,0.214,1.0,-1,-1.5417792639602856,0.0,2.161688505835585,1.0,88,245568.86363636365,21610060,0.053,0.005,1.1735622636265357,0.49007314524555906,0.5088819226750261,0,394.34597362204215,382.13212529034445,27.86070016385429,0.0729085526182487,0.029614255910159093,36.3933275329206,0.09228781315718844,0.22463047581511264,0.47103362038902913,1.8467454980870421,0.807121137121743,1.7970637591214016,1.620284576808227,1.155428230203034,1.1427808470455918,1.4604047930722919,1.235545664780923,2.8094406018620877,62.46294627257738,96.14829144975656,0.007709263571425395,hayashi
42,0.271,1.0,-1,-1.305636458102436,0.0,1.9209468759882464,1.0,112,246629.69642857142,27622526,0.051,0.005,1.1722513375678374,0.5296010296010296,0.4697554697554698,0,573.8854763686147,389.92427408326057,26.60492469508998,0.06823100397542582,0.014497847889540751,32.77492668756101,0.05711057003036825,0.2018827013717814,1.952981896892138,0.6970970784634155,1.813908777227671,1.829742245066845,1.797139990249819,0.9807720944195424,1.0653355490589203,1.6210049631773267,1.2977061165077801,3.4422198786896017,64.35373047850211,98.73293502002456,0.013384933305620319,hayashi
43,0.343,1.0,-1,-1.0700248318161971,0.0,1.7074694419062766,1.0,142,242754.52112676058,34471142,0.067,0.007,1.2233591519103741,0.6813505144341224,0.31785036459894117,0,492.9019997863291,379.4719682567654,24.60902683104544,0.0648507106970126,0.007905414675620715,30.434081862570803,0.06174469139050733,1.9940605825525808,0.37334902604732134,1.1178989812127633,1.2428254405284922,1.7606898796721957,1.6841164473284984,0.8883942613594139,1.1768541383810238,1.5721297126352995,0.9388918641586314,2.9246696559576,52.4463484370881,65.45353788783667,0.0071003942433238085,hayashi
44,0.434,1.0,-1,-0.8347107448817322,0.0,1.5179418517972907,1.0,179,245031.3184357542,43860606,0.055,0.006,1.1573613826879199,0.42778231121712385,0.5705856506182914,0,467.4933934231536,387.95503472882274,24.244117763298078,0.062492081795624856,0.006480481363788747,26.93844959755859,0.057623166394514466,0.13321429143860708,0.292166255459211,0.5302926352774318,0.5886021245158898,1.9112046072026132,1.8797989112753388,0.6829157559150475,1.815324306759221,1.851162705521382,1.832856189099435,2.6149385145001602,46.36560740534206,52.399372712964,0.005155592616673298,hayashi
45,0.549,1.0,-1,-0.5996568374726063,0.0,1.34962721696486,1.0,227,246545.3612334802,55965797,0.039,0.003,1.12324653171653,0.435928423843125,0.5626291372656037,0,486.08778095816314,399.43446452779926,23.210488919489364,0.05810837817144343,0.007167639227515755,24.702150855250377,0.05081829213348702,0.10853250537641233,0.24217517508797132,0.3770322423951205,0.42844069445181376,1.843787411268017,0.730543056909983,1.850749773342965,0.5497040438945121,0.9380277098610709,0.9525189162063328,2.232934925833981,54.84069601326895,61.170548032301355,0.006036571975210197,hayashi
46,0.696,1.0,-1,-0.3624056186477175,0.0,1.1986582537134605,1.0,288,245672.20138888888,70753594,0.029,0.001,1.0951982342666946,0.7218592721641502,0.276011420828494,0,481.710155592955,395.32906626265805,22.86412530070366,0.057835679822016046,0.007792910486370468,23.927963694785035,0.049672948383932686,0.08161724625114586,0.17565497996044452,0.2748836929944872,0.3935425402986049,0.38189396113753693,0.6444548389211431,1.288459398658727,1.2913217829285455,1.7755664774639492,0.7910311184159053,2.6995660093378615,52.07803266309491,50.012845366638324,0.002676332671101842,hayashi
